<-- Copyright Notice: (c) 2016 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",223278,12,4,"Pasadena Kid","4","g",56.00,10,,,5.60," ","Bryce Tankard","Cambridge",,,0.00,"Thomas Russell",56.00,0.00,67,0,0,"",213170,"JADE ROBBERY (USA) 1987",198703,"STAR (AUS) 1993",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",227494,13,7,"West Is Best","3","g",56.00,2,,,1.80," NOSE","Jeff McVean","Cambridge",,,2800.00,"Trudy Thornton",56.00,0.00,67,0,0,"",206451,"CULLEN (AUS) 1996",154200,"LILIACEOUS (NZ) 1991",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",216023,14,1,"Marwiki","5","m",56.00,14,,,14.10," ","Bob Ritchie","Pukekohe Park",,,0.00,"Lynsey Satherley",56.00,0.00,66,0,0,"",174818,"MAROOF (USA) 1990",162827,"WIKI WIKI (NZ) 1992",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132004,3,,Flat,1400,"Rating 76","NEW ZEALAND HERALD 1400",15000.00,13:50:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Dead",0,"Overcast",223845,16,9,"Envee","4","g",55.50,12,,,7.20," ","Sean Cameron","Waiuku",,,0.00,"Gary Grylls",55.50,0.00,65,0,0,"",187200,"GREEN PERFUME (USA) 1992",178945,"GABRIELLE (NZ) 1994",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132005,4,,Flat,1600,"MDN","STELLA ARTOIS MILE",15000.00,14:30:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",224526,1,8,"The Silence Sir","4","g",57.00,1,1.35.84,,," 2 1/4 LEN","Neville Couchman","Cambridge",,,9000.00,"Grant Cooksley",57.00,0.00,59,0,0,"",209726,"ISTIDAAD (USA) 1992",154968,"MISS DISTINCTION (NZ) 1991",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132005,4,,Flat,1600,"MDN","STELLA ARTOIS MILE",15000.00,14:30:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",223394,3,7,"Dane Fantasy","4","g",57.00,5,,,7.80," LONG NECK","Gary Hennessy","Matamata",,,350.00,"Kate Hercock",57.00,0.00,55,0,0,"",185908,"DANASINGA (AUS) 1991",176854,"EVA'S BELLE (NZ) 1994",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132005,4,,Flat,1600,"MDN","STELLA ARTOIS MILE",15000.00,14:30:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",220436,4,2,"Gandolf","4","g",57.00,16,,,45.30," ","Brett Green","Paeroa",,,0.00,"Lynsey Satherley",57.00,0.00,50,0,0,"",118464,"PRINCE OF PRAISE (NZ) 1988",74535,"DIPPIES LAST (NZ) 1986",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132005,4,,Flat,1600,"MDN","STELLA ARTOIS MILE",15000.00,14:30:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",222309,5,15,"Supreme Kingdom","4","g",57.00,8,,,11.50," ","Jan McGiven","Te Aroha",,,100.00,"Kelly Davidson",57.00,0.00,50,0,0,"",20688,"KINGDOM BAY (NZ) 1981",29246,"OODLES OF FUN (NZ) 1981",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132005,4,,Flat,1600,"MDN","STELLA ARTOIS MILE",15000.00,14:30:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",226647,7,14,"No Limits","3","g",56.50,2,,,2.30," 1 1/4 LEN","Royce Dowling & Linda Laing","Cambridge",,,2800.00,"Olivier Doleuze",56.50,0.00,55,0,0,"",39480,"STAR WAY (GB) 1977",116553,"NO LESS (NZ) 1988",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132005,4,,Flat,1600,"MDN","STELLA ARTOIS MILE",15000.00,14:30:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",226794,8,16,"The Ice Man","3","g",56.50,7,,,9.00," ","Ross Nickel","Te Aroha",,,100.00,"Michael Walker",56.50,0.00,55,0,0,"",169944,"DON TRISTRAM (NZ) 1993",107162,"ICE QUEEN (NZ) 1987",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132005,4,,Flat,1600,"MDN","STELLA ARTOIS MILE",15000.00,14:30:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",228024,9,1,"I'm Isaac","3","g",56.50,11,,,12.60," ","Brian McKeagg","Tauranga",,,0.00,"Lisa Allpress",56.50,0.00,51,0,0,"",209726,"ISTIDAAD (USA) 1992",153345,"PHEROZ GOLD (NZ) 1991",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132005,4,,Flat,1600,"MDN","STELLA ARTOIS MILE",15000.00,14:30:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",225120,10,13,"Healing Kiss (AUS)","4","m",55.50,4,,,3.80," 4 LEN","Lance Noble","Matamata",,,650.00,"Michael Coleman",55.50,0.00,59,0,0,"",239290,"DR FONG (USA) 1995",213569,"KISS IN VAIN (AUS) 1991",
